
221	['2007.03', 'Financial auxiliaries', '270', 'Financial liabilities Closing balance currency and deposits', 'LE00000', 'AFL0200', '0']

222	['2007.03', 'Financial auxiliaries', '270', 'Financial liabilities Closing balance debt securities', 'LE00000', 'AFL0300', 'C']

223	['2007.03', 'Financial auxiliaries', '270', 'Financial liabilities Closing balance loans', 'LE00000', 'AFL0400', 'C']

224	['2007.03', 'Financial auxiliaries', '270', 'Financial liabilities Closing balance equity and investment fund shares', 'LE00000', 'AFL0500', '3340']

225	['2007.03', 'Financial auxiliaries', '270', 'Financial liabilities Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFL0600', '0']

226	['2007.03', 'Financial auxiliaries', '270', 'Financial liabilities Closing balance financial derivatives and employee stock options', 'LE00000', 'AFL0700', '250']

227	['2007.03', 'Financial auxiliaries', '270', 'Financial liabilities Closing balance other accounts payable', 'LE00000', 'AFL0800', '364']

228	['2007.03', 'Financial auxiliaries', '270', 'Financial assets Closing balance produced non-financial assets', 'LE00000', 'AN10000', '752']

229	['2007.03', 'Financial auxiliaries', '270', 'Financial assets Closing balance non-produced non-financial assets', 'LE00000', 'AN20000', '349']

230	['2007.03', 'Financial auxiliaries', '270', 'Closing balance net worth', 'LE00000', 'B900000', '0']

231	['2007.03', 'Financial auxiliaries', '270', 'Closing balance total liabilities and net worth', 'LE00000', 'L000000', '5346']

232	['2007.03', 'Captive financial institutions', '281', 'Closing balance total assets', 'LE00000', 'A000000', '278681']

233	['2007.03', 'Captive financial institutions', '281', 'Financial assets Closing balance total financial and non-financial assets', 'LE00000', 'AFA0000', '274494']

234	['2007.03', 'Captive financial institutions', '281', 'Financial assets Closing balance monetary gold and special drawing rights', 'LE00000', 'AFA0100', '0']

235	['2007.03', 'Captive financial institutions', '281', 'Financial assets Closing balance currency and deposits', 'LE00000', 'AFA0200', '11091']

236	['2007.03', 'Captive financial institutions', '281', 'Financial assets Closing balance debt securities', 'LE00000', 'AFA0300', '20858']

237	['2007.03', 'Captive financial institutions', '281', 'Financial assets Closing balance loans', 'LE00000', 'AFA0400', '61959']

238	['2007.03', 'Captive financial institutions', '281', 'Financial assets Closing balance equity and investment fund shares', 'LE00000', 'AFA0500', '151460']

239	['2007.03', 'Captive financial institutions', '281', 'Financial assets Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFA0600', '..']

240	['2007.03', 'Captive financial institutions', '281', 'Financial assets Closing balance financial derivatives and employee stock options', 'LE00000', 'AFA0700', '14']

241	['2007.03', 'Captive financial institutions', '281', 'Financial assets Closing balance other accounts receivable', 'LE00000', 'AFA0800', '29112']

242	['2007.03', 'Captive financial institutions', '281', 'Financial liabilities Closing balance total financial liabilities', 'LE00000', 'AFL0000', '290282']

243	['2007.03', 'Captive financial institutions', '281', 'Financial liabilities Closing balance monetary gold and special drawing rights', 'LE00000', 'AFL0100', '0']

244	['2007.03', 'Captive financial institutions', '281', 'Financial liabilities Closing balance currency and deposits', 'LE00000', 'AFL0200', '0']

245	['2007.03', 'Captive financial institutions', '281', 'Financial liabilities Closing balance debt securities', 'LE00000', 'AFL0300', '17876']

246	['2007.03', 'Captive financial institutions', '281', 'Financial liabilities Closing balance loans', 'LE00000', 'AFL0400', '73827']

247	['2007.03', 'Captive financial institutions', '281', 'Financial liabilities Closing balance equity and investment fund shares', 'LE00000', 'AFL0500', '167208']

248	['2007.03', 'Captive financial institutions', '281', 'Financial liabilities Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFL0600', '0']

249	['2007.03', 'Captive financial institutions', '281', 'Financial liabilities Closing balance financial derivatives and employee stock options', 'LE00000', 'AFL0700', '550']

250	['2007.03', 'Captive financial institutions', '281', 'Financial liabilities Closing balance other accounts payable', 'LE00000', 'AFL0800', '30821']

251	['2007.03', 'Captive financial institutions', '281', 'Financial assets Closing balance produced non-financial assets', 'LE00000', 'AN10000', '660']

252	['2007.03', 'Captive financial institutions', '281', 'Financial assets Closing balance non-produced non-financial assets', 'LE00000', 'AN20000', '3526']

253	['2007.03', 'Captive financial institutions', '281', 'Closing balance net worth', 'LE00000', 'B900000', '-11601']

254	['2007.03', 'Captive financial institutions', '281', 'Closing balance total liabilities and net worth', 'LE00000', 'L000000', '278681']

255	['2007.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Closing balance total assets', 'LE00000', 'A000000', '146271']

256	['2007.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial assets Closing balance total financial and non-financial assets', 'LE00000', 'AFA0000', '82958']

257	['2007.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial assets Closing balance monetary gold and special drawing rights', 'LE00000', 'AFA0100', '45']

258	['2007.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial assets Closing balance currency and deposits', 'LE00000', 'AFA0200', '6542']

259	['2007.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial assets Closing balance debt securities', 'LE00000', 'AFA0300', '8374']

260	['2007.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial assets Closing balance loans', 'LE00000', 'AFA0400', '16477']

261	['2007.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial assets Closing balance equity and investment fund shares', 'LE00000', 'AFA0500', '40474']

262	['2007.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial assets Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFA0600', '..']

263	['2007.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial assets Closing balance financial derivatives and employee stock options', 'LE00000', 'AFA0700', '1071']

264	['2007.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial assets Closing balance other accounts receivable', 'LE00000', 'AFA0800', '9976']

265	['2007.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial liabilities Closing balance total financial liabilities', 'LE00000', 'AFL0000', '52394']

266	['2007.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial liabilities Closing balance monetary gold and special drawing rights', 'LE00000', 'AFL0100', '299']

267	['2007.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial liabilities Closing balance currency and deposits', 'LE00000', 'AFL0200', '0']

268	['2007.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial liabilities Closing balance debt securities', 'LE00000', 'AFL0300', '27640']

269	['2007.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial liabilities Closing balance loans', 'LE00000', 'AFL0400', '4307']

270	['2007.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial liabilities Closing balance equity and investment fund shares', 'LE00000', 'AFL0500', '0']

271	['2007.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial liabilities Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFL0600', '9302']

272	['2007.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial liabilities Closing balance financial derivatives and employee stock options', 'LE00000', 'AFL0700', '477']

273	['2007.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial liabilities Closing balance other accounts payable', 'LE00000', 'AFL0800', '10369']

274	['2007.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial assets Closing balance produced non-financial assets', 'LE00000', 'AN10000', '52561']

275	['2007.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial assets Closing balance non-produced non-financial assets', 'LE00000', 'AN20000', '10752']

276	['2007.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Closing balance net worth', 'LE00000', 'B900000', '93877']

277	['2007.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Closing balance total liabilities and net worth', 'LE00000', 'L000000', '146271']

278	['2007.03', 'Central government institutions funded social insurance schemes', '312', 'Closing balance total assets', 'LE00000', 'A000000', '16426']

279	['2007.03', 'Central government institutions funded social insurance schemes', '312', 'Financial assets Closing balance total financial and non-financial assets', 'LE00000', 'AFA0000', '16419']

280	['2007.03', 'Central government institutions funded social insurance schemes', '312', 'Financial assets Closing balance monetary gold and special drawing rights', 'LE00000', 'AFA0100', '0']

281	['2007.03', 'Central government institutions funded social insurance schemes', '312', 'Financial assets Closing balance currency and deposits', 'LE00000', 'AFA0200', '1393']

282	['2007.03', 'Central government institutions funded social insurance schemes', '312', 'Financial assets Closing balance debt securities', 'LE00000', 'AFA0300', '8451']

283	['2007.03', 'Central government institutions funded social insurance schemes', '312', 'Financial assets Closing balance loans', 'LE00000', 'AFA0400', '0']

284	['2007.03', 'Central government institutions funded social insurance schemes', '312', 'Financial assets Closing balance equity and investment fund shares', 'LE00000', 'AFA0500', '5713']

285	['2007.03', 'Central government institutions funded social insurance schemes', '312', 'Financial assets Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFA0600', '..']

286	['2007.03', 'Central government institutions funded social insurance schemes', '312', 'Financial assets Closing balance financial derivatives and employee stock options', 'LE00000', 'AFA0700', '..']

287	['2007.03', 'Central government institutions funded social insurance schemes', '312', 'Financial assets Closing balance other accounts receivable', 'LE00000', 'AFA0800', '862']

288	['2007.03', 'Central government institutions funded social insurance schemes', '312', 'Financial liabilities Closing balance total financial liabilities', 'LE00000', 'AFL0000', '1075']

289	['2007.03', 'Central government institutions funded social insurance schemes', '312', 'Financial liabilities Closing balance monetary gold and special drawing rights', 'LE00000', 'AFL0100', '0']

290	['2007.03', 'Central government institutions funded social insurance schemes', '312', 'Financial liabilities Closing balance currency and deposits', 'LE00000', 'AFL0200', '0']

291	['2007.03', 'Central government institutions funded social insurance schemes', '312', 'Financial liabilities Closing balance debt securities', 'LE00000', 'AFL0300', '0']

292	['2007.03', 'Central government institutions funded social insurance schemes', '312', 'Financial liabilities Closing balance loans', 'LE00000', 'AFL0400', '0']
